spkr,alter,hate,work,love,sex,drink,food,negemo,swear,sympathy,negate,hedge,meta,ntri,like,imean,youknow,you,appr,agree,restart,interrupt,mimiccontentraw,mimicfunc,mimicswbdnorm,mimicswbdcontnorm,laughmimic,rate,ratecorrelation,initlaugh,midlaugh,totalwords,i,uh,um,question,totalturns
116,139,0,3,0,0,0,0,1,0,0,5,6,0,0,13,0,1,10,0,0,13,1,28,24,0.000533,0.000119,0,2.594178,-0.285795,0,0,435,18,9,0,11,41
139,116,0,9,1,0,1,0,3,0,0,4,7,0,0,16,0,1,11,0,0,8,1,41,23,0.003193,0.003607,0,2.688726,-0.179479,4,4,461,26,1,0,4,41
117,139,0,11,0,0,1,0,1,0,0,5,8,1,0,2,0,2,12,4,0,9,4,55,41,0.011158,0.021011,3,2.581931,-0.206027,2,4,486,29,2,0,6,48
139,117,0,11,1,0,0,0,4,0,0,4,6,0,0,14,0,1,3,1,1,7,1,43,39,0.000414,0.000469,4,2.251361,-0.430216,8,4,465,36,0,3,8,47
118,139,0,0,0,0,0,0,4,0,2,2,3,0,1,17,0,1,7,1,0,8,2,53,41,0.019535,0.020367,2,2.147730,-0.029481,3,1,394,12,8,0,12,48
139,118,1,2,0,0,0,2,2,0,0,4,3,0,0,18,0,2,5,1,0,5,2,44,39,0.003496,0.000000,1,2.373602,-0.119121,6,7,481,37,0,1,5,47
201,228,0,2,0,0,3,2,2,0,0,16,2,0,1,3,2,1,7,0,0,8,1,23,17,0.045844,0.049497,1,1.969069,-0.034851,1,1,357,15,8,1,19,53
228,201,0,0,8,0,5,8,2,0,0,7,2,0,0,0,1,3,3,0,0,8,3,22,20,0.000314,0.000222,1,1.971913,-0.148605,2,3,286,31,0,2,12,53
201,233,0,0,0,0,0,0,0,0,0,17,3,2,0,4,0,2,6,1,0,10,0,24,19,0.003270,0.002552,0,2.021368,0.021248,0,0,375,15,2,1,32,57
233,201,0,1,1,0,0,0,0,0,0,13,1,0,2,0,2,0,5,0,0,6,1,31,23,0.026238,0.032440,0,1.315449,-0.030860,9,4,182,11,1,0,3,56
205,228,0,3,0,0,0,2,5,0,0,14,9,0,0,8,0,1,3,2,0,8,0,32,25,0.162737,0.184820,0,3.681658,0.085351,0,0,535,39,1,3,5,52
228,205,0,0,1,0,0,2,1,0,0,4,2,0,0,1,0,6,4,0,0,3,0,28,22,0.241203,2.269227,0,2.746014,0.066852,6,4,222,20,1,0,16,51
206,228,0,2,0,0,0,0,2,0,0,11,5,0,0,14,2,5,5,0,0,13,1,29,27,0.001330,0.001043,0,3.268955,0.097017,1,2,433,15,1,2,12,49
228,206,0,4,1,0,1,0,0,0,0,7,7,0,1,7,0,1,2,1,0,8,2,23,18,0.080662,0.264174,0,3.379528,0.113714,0,2,441,31,3,1,11,48
207,228,0,5,1,0,0,0,1,1,0,16,6,1,0,15,1,0,8,2,1,17,2,55,48,0.010857,0.000097,0,2.536092,0.004143,0,1,627,27,1,1,25,93
228,207,0,2,1,0,0,0,1,0,0,6,8,0,0,8,5,5,4,0,0,9,5,37,29,0.069769,0.028678,1,2.196693,-0.130813,3,3,567,37,1,1,21,93
208,228,0,0,0,0,0,0,4,1,0,7,7,5,0,6,0,1,8,2,0,10,2,58,51,0.000728,0.000227,1,3.683486,-0.167493,1,0,330,19,0,0,6,29
228,208,0,1,0,0,0,1,1,0,0,8,5,2,0,6,1,2,3,1,0,5,1,40,29,0.000779,0.000275,0,2.389220,-0.051492,1,4,350,28,0,1,6,30
209,228,0,1,0,0,0,2,11,1,0,16,5,0,1,5,1,7,2,6,0,10,0,42,34,0.064619,0.061489,1,2.938087,-0.060262,2,4,443,31,5,2,13,39
228,209,0,2,1,0,0,0,4,0,0,4,2,0,0,1,0,2,2,0,0,1,0,33,29,0.001930,0.000046,0,2.665563,-0.053304,2,2,239,22,2,2,4,39
209,237,0,7,1,0,0,0,0,0,0,8,6,0,0,7,0,9,1,3,0,12,2,29,24,0.059065,0.067604,2,2.316272,-0.111408,4,1,505,15,12,5,22,57
237,209,0,2,0,0,0,0,2,0,0,14,9,0,0,5,1,7,3,2,0,18,1,62,45,0.022325,0.022991,3,2.182005,0.080265,2,16,450,25,0,0,6,56
209,238,0,3,0,0,2,1,2,0,0,11,7,0,0,3,2,5,4,0,0,12,1,54,34,0.080100,0.082194,0,3.441004,0.026024,1,2,579,26,8,2,17,64
238,209,0,1,1,0,0,0,1,0,0,7,4,0,0,5,1,3,2,0,0,4,1,36,27,0.088606,0.172204,0,2.692134,-0.102315,0,0,321,13,0,0,13,65
211,228,0,3,1,0,0,0,0,0,0,6,3,0,0,4,0,0,3,2,0,7,0,31,24,0.004129,0.007830,0,3.575554,-0.170872,0,1,304,17,3,1,12,37
228,211,0,5,6,0,0,3,0,0,0,6,1,0,0,1,0,1,2,0,0,6,1,41,32,0.324618,0.457722,0,3.126353,0.187134,0,3,344,29,1,3,11,37
211,234,0,11,0,0,0,0,1,1,1,11,3,2,0,6,2,2,4,0,0,8,1,42,31,0.114881,0.117767,0,3.691003,0.113411,0,3,477,24,1,6,14,50
234,211,0,4,0,0,0,0,0,0,0,11,3,0,2,1,1,0,3,1,0,6,2,59,39,0.246225,0.109127,2,3.005215,0.100892,2,4,332,19,1,0,12,50
212,228,0,4,0,0,0,8,1,0,0,1,8,0,0,17,2,4,10,3,0,18,0,35,29,0.001755,0.001987,1,3.803386,-0.228050,1,0,578,25,0,3,6,54
228,212,0,4,3,0,0,8,1,0,0,7,3,0,0,1,0,0,3,0,0,3,5,41,27,0.006653,0.002999,1,3.558169,-0.246216,1,2,289,22,1,0,11,53
213,221,0,6,1,0,0,1,1,0,0,4,11,0,0,8,1,2,0,0,0,7,3,40,27,0.098992,0.147618,0,3.069877,0.155999,0,0,457,28,2,11,17,49
221,213,0,3,2,0,1,0,1,0,0,8,2,2,0,7,0,1,1,0,0,3,1,40,32,0.005450,0.006326,0,3.053482,-0.200164,0,0,337,23,3,1,13,49
213,228,0,4,0,0,0,1,1,0,0,12,9,1,0,18,2,1,10,2,0,11,1,42,33,0.137526,0.264493,0,3.309704,0.215858,0,0,447,23,0,3,11,48
228,213,0,10,4,0,1,5,0,0,0,9,9,0,0,3,1,1,9,0,0,7,2,58,46,0.057811,0.058979,0,3.008008,-0.061924,0,2,445,39,0,3,11,48
213,233,0,0,0,0,2,0,0,0,0,7,1,0,4,12,1,2,7,0,0,8,1,28,24,0.027674,0.033771,2,3.543766,0.037125,1,2,366,15,1,0,25,49
233,213,0,0,0,0,0,0,1,0,0,8,1,0,1,5,1,0,5,0,0,1,1,20,13,0.020049,0.028738,1,2.540400,0.119329,5,5,196,8,0,0,1,48
214,221,0,10,0,0,0,0,0,0,0,5,1,0,0,0,0,1,3,0,0,11,0,16,13,0.004798,0.000230,0,3.856989,-0.233528,0,2,422,27,1,0,5,52
221,214,0,5,0,0,0,0,3,0,0,7,6,1,1,2,2,5,1,1,0,0,1,29,22,0.322814,0.470664,0,2.910575,-0.114776,0,0,405,26,5,3,10,53
214,228,0,7,2,0,0,1,0,0,0,4,2,0,0,1,0,0,2,2,0,18,1,28,21,0.072876,0.019962,0,4.337116,-0.216667,0,3,411,32,2,0,13,55
228,214,0,2,5,0,0,4,2,0,0,7,4,0,0,4,1,8,2,1,0,5,0,38,22,0.024303,0.031961,0,3.157024,0.293650,0,1,396,46,0,3,12,55
214,233,0,4,0,0,0,4,0,0,0,4,3,0,0,3,1,0,5,5,0,18,0,16,9,0.002939,0.002510,0,3.767680,0.107654,0,1,360,19,1,0,12,42
233,214,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,1,1,22,14,0.008043,0.000592,0,2.038619,0.069799,0,1,91,8,1,0,3,42
215,228,0,0,0,0,0,1,3,0,0,1,1,0,0,1,0,0,7,3,0,2,0,32,27,0.034412,0.035400,3,2.808831,-0.031023,4,5,321,10,1,0,12,60
228,215,0,1,2,0,3,2,1,0,0,1,6,0,0,4,0,3,3,2,0,4,2,29,21,0.001843,0.001124,2,3.368107,-0.063848,3,4,434,35,2,5,13,61
215,233,0,5,0,0,0,0,4,0,0,4,1,1,0,2,0,0,5,0,0,3,0,19,12,0.006794,0.010146,2,2.770724,0.075222,5,3,255,8,0,0,13,44
233,215,0,4,0,0,0,0,1,0,0,13,3,0,0,3,0,1,7,0,0,4,2,22,17,0.009638,0.010746,2,2.202372,-0.110827,2,3,304,36,2,1,7,43
217,228,0,6,0,0,0,2,4,0,0,10,2,2,0,8,0,7,14,2,0,14,1,38,27,0.253603,0.336064,0,3.590355,-0.132552,1,10,647,25,1,1,25,81
228,217,0,5,0,0,0,3,0,0,0,4,2,3,0,1,1,2,3,0,0,3,2,46,37,0.040463,0.041821,0,3.464055,0.008703,0,3,400,28,2,3,13,80
217,233,3,4,0,0,2,1,3,0,0,13,1,4,0,0,0,5,17,1,0,23,1,22,13,0.021299,0.020465,2,2.174655,0.134619,6,5,513,23,2,3,26,58
233,217,0,1,0,0,1,1,0,0,0,4,0,0,0,1,0,0,2,0,0,0,1,32,19,0.029236,0.078599,3,1.322587,0.184201,3,3,106,4,0,0,4,57
218,228,0,7,0,0,0,0,3,0,0,8,13,0,0,29,3,0,6,1,0,27,0,48,30,0.031143,0.015694,0,10.814922,-0.130823,0,0,742,39,1,4,7,43
228,218,0,3,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,3,4,21,14,0.007353,0.021617,0,6.140054,-0.104407,0,0,199,10,0,0,13,42
218,233,0,5,0,0,0,0,7,0,0,12,17,0,0,29,2,3,6,3,0,29,0,36,21,0.049117,0.053091,0,10.645852,-0.151738,0,0,646,19,2,2,19,42
233,218,0,1,1,0,0,0,2,0,0,3,0,0,0,0,1,0,2,0,0,2,0,14,10,0.021954,0.042923,0,3.434358,-0.043867,1,0,134,9,0,0,2,41
219,228,0,2,0,0,2,1,6,0,0,8,4,0,0,4,1,0,6,0,0,15,1,40,30,0.286317,0.337275,1,6.322661,-0.099143,4,1,386,24,1,0,13,45
228,219,0,3,3,0,0,3,0,0,0,3,0,0,0,3,0,3,1,1,1,1,5,37,20,0.022815,0.012856,1,8.451974,-0.136785,3,2,387,34,0,4,5,46
219,233,0,1,0,0,0,3,3,0,0,14,3,0,0,1,1,6,13,5,0,11,0,24,15,0.615288,0.724200,10,2.230476,0.140383,14,14,373,18,4,0,18,62
233,219,0,1,0,0,0,2,2,0,0,9,2,1,0,1,1,1,3,0,0,2,2,29,19,0.037927,0.004643,11,1.237690,0.125695,9,12,198,16,3,0,6,62
220,228,0,1,1,0,0,3,1,0,0,12,8,0,0,3,4,0,6,1,0,23,0,24,20,0.014252,0.042918,1,7.234451,-0.161094,1,1,413,26,6,0,12,51
228,220,0,2,5,0,0,5,1,0,0,3,1,0,0,3,1,0,2,1,0,6,2,35,29,0.035830,0.071048,0,6.079467,0.053572,1,4,330,34,3,2,10,50
220,233,0,3,0,0,0,0,0,0,0,6,9,0,0,8,5,0,5,2,0,22,0,42,26,0.033883,0.037988,1,6.636000,0.154095,1,2,389,13,1,0,21,42
233,220,0,2,0,0,0,1,1,0,0,9,5,0,1,3,1,3,3,0,0,2,2,27,15,0.029768,0.040357,0,5.213246,-0.051349,0,3,243,11,0,0,9,42
200,221,0,11,0,0,0,1,0,0,0,4,4,1,0,3,0,1,5,0,0,9,0,24,20,0.005082,0.000341,0,3.012999,0.251721,0,1,445,23,7,3,8,53
221,200,0,12,0,0,0,0,0,0,0,6,9,0,0,2,0,5,2,0,0,8,3,27,21,0.003530,0.014615,0,2.615660,-0.068041,2,1,445,29,5,4,6,53
201,221,0,4,0,0,0,1,1,0,0,12,4,2,0,3,0,5,6,0,0,13,2,28,24,0.001023,0.001293,0,2.945954,0.144246,0,0,366,24,1,0,23,59
221,201,0,8,2,0,0,1,2,0,0,12,5,0,0,5,2,7,4,0,0,7,1,33,24,0.000849,0.000867,0,2.648769,-0.015884,2,2,442,34,4,1,11,58
203,221,0,3,0,0,3,12,6,1,0,4,6,0,0,9,0,1,13,3,0,9,2,58,41,0.023936,0.004130,0,4.813426,0.238624,0,0,550,31,4,0,6,44
221,203,0,4,0,0,0,1,0,1,0,8,5,0,0,5,0,6,2,0,0,5,0,42,38,0.000401,0.000234,0,3.177830,0.172177,3,0,371,27,0,1,7,45
204,221,0,5,0,0,0,1,1,0,0,6,5,0,0,8,2,5,11,1,0,13,1,37,25,0.778901,1.137052,1,3.214813,-0.034295,2,6,457,24,0,0,6,53
221,204,0,2,1,0,0,2,1,1,0,6,3,0,0,4,1,2,2,1,0,5,0,33,24,0.266274,0.421243,0,3.471012,0.040442,1,0,370,22,1,1,11,53
205,221,0,3,0,0,0,6,3,0,0,11,4,0,0,2,0,0,2,2,0,2,1,38,29,0.011175,0.013609,0,3.717751,0.026511,0,3,499,49,2,10,8,42
221,205,0,2,1,0,0,5,1,0,0,9,3,0,0,8,0,5,4,0,0,3,0,44,37,0.013213,0.011690,2,3.321896,0.204678,5,0,354,16,2,1,12,42
206,221,2,1,1,0,0,0,7,0,0,10,2,1,0,23,2,8,2,1,0,11,1,42,28,0.040294,0.021820,1,2.989533,0.240445,3,3,536,32,2,3,12,46
221,206,1,7,0,0,0,1,1,0,0,6,2,1,0,4,0,0,5,0,0,5,2,35,25,0.070096,0.046256,3,2.981969,-0.146764,8,4,281,19,0,2,12,46
207,221,0,6,0,0,0,0,3,0,0,25,10,0,0,9,3,3,3,1,0,11,2,38,24,0.008365,0.009852,0,3.593414,0.116994,2,1,552,45,0,2,17,51
221,207,0,4,0,0,0,0,3,1,0,13,5,0,0,5,2,2,5,0,0,4,2,30,25,0.001006,0.002000,0,2.974604,-0.047444,3,3,381,21,3,3,11,50
208,221,0,5,1,0,2,0,2,0,0,7,7,1,0,4,0,0,5,0,0,3,3,22,18,0.001144,0.001481,2,3.652651,0.035072,2,0,396,19,0,2,15,44
221,208,0,9,3,0,0,0,0,0,0,7,6,0,0,9,3,4,3,0,1,11,0,67,52,0.003704,0.000182,0,3.433635,0.006203,2,2,486,36,4,3,13,44
209,221,0,5,0,0,0,0,6,0,0,6,6,0,1,4,2,2,8,1,0,22,4,28,22,0.000953,0.001089,2,2.363251,-0.089678,1,2,451,16,6,1,14,54
221,209,0,3,0,0,1,0,2,2,0,3,6,0,0,3,1,2,2,1,0,10,3,27,24,0.000478,0.000147,0,2.187644,0.028088,3,3,435,15,4,3,8,54
210,221,0,7,0,0,0,0,0,0,0,5,7,0,0,1,2,0,0,2,0,5,2,21,17,0.000797,0.000472,0,2.971022,-0.226235,0,0,289,21,3,1,6,46
221,210,0,7,1,0,0,0,1,0,0,4,7,0,0,1,1,2,0,0,0,9,0,40,31,0.003826,0.009875,0,3.278750,-0.014500,0,1,459,28,6,2,13,47
211,221,0,13,2,0,0,0,4,1,0,9,0,0,0,6,0,2,8,1,0,11,3,58,35,0.015505,0.000528,1,2.574062,-0.308496,0,3,476,27,2,1,3,46
221,211,0,18,0,0,0,0,2,0,0,6,5,0,0,3,2,2,8,0,0,6,2,45,32,0.067986,0.211169,1,2.974782,-0.067902,1,1,361,12,1,0,13,45
212,221,0,12,0,0,0,3,2,1,0,7,6,0,0,17,2,8,10,1,0,5,0,47,34,0.014632,0.031272,0,3.260899,0.043839,0,0,551,28,0,2,5,50
221,212,0,3,0,0,0,2,2,0,0,5,3,0,1,4,0,3,1,0,0,2,2,39,29,0.034671,0.002331,0,3.309110,0.203706,1,1,372,20,0,2,11,49
215,221,0,11,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,1,24,18,0.006900,0.000304,0,4.810072,-0.317393,0,0,351,24,0,0,7,53
221,215,0,5,0,0,0,0,5,0,0,7,8,1,1,2,2,5,3,2,0,6,1,24,17,0.003505,0.017655,0,3.161404,-0.125216,1,1,483,28,3,2,14,54
217,221,0,13,0,0,0,0,1,0,3,11,5,3,1,7,1,1,6,2,0,11,3,45,35,0.010396,0.010689,0,4.774089,-0.238970,4,2,473,29,0,0,28,57
221,217,0,8,1,0,0,0,2,0,0,11,5,1,1,6,4,2,4,0,0,10,4,21,18,0.000855,0.000325,0,3.461923,-0.004793,1,1,452,32,2,1,9,57
218,221,0,0,0,0,0,0,3,0,0,4,12,0,0,19,0,0,6,0,0,11,1,24,20,0.005700,0.001577,0,4.121443,0.647792,1,0,281,11,1,0,5,16
221,218,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,2,0,0,2,2,13,12,0.016448,0.000000,0,3.649242,0.355785,2,0,76,2,0,0,2,16
219,221,0,3,0,0,1,0,6,1,0,9,5,1,0,3,0,3,5,0,0,2,4,52,39,0.000805,0.000389,0,3.787225,0.078305,4,3,412,25,1,0,18,56
221,219,1,8,1,0,0,3,3,0,0,12,9,2,0,7,0,8,2,0,0,7,2,37,29,0.031935,0.001514,2,3.100798,-0.101276,3,4,507,31,3,0,11,56
220,221,0,4,0,0,0,0,1,0,0,9,12,0,0,14,8,4,2,0,0,16,1,40,36,0.002032,0.001065,0,3.914009,-0.204421,0,0,426,29,2,3,6,30
221,220,0,3,1,0,1,0,3,0,0,8,6,0,0,4,4,3,0,0,0,8,1,78,56,0.019799,0.025626,0,3.695575,0.163410,0,1,441,32,4,2,9,31
200,222,0,6,0,0,0,0,2,0,0,7,10,2,0,3,0,1,6,0,0,6,1,27,19,0.008505,0.009898,0,4.365720,0.191924,0,1,461,28,3,1,9,54
222,200,0,6,0,0,0,0,2,0,0,7,5,0,0,2,0,0,8,1,0,2,3,31,25,0.016744,0.023329,0,3.287965,0.151948,1,8,334,25,1,3,12,54
201,222,1,0,0,0,0,0,3,0,0,22,1,0,1,4,1,2,9,1,0,9,7,48,31,0.372751,0.967246,0,3.222477,-0.034259,0,2,459,28,0,0,23,69
222,201,0,6,0,0,0,0,1,0,0,8,2,1,1,6,1,0,2,2,0,9,2,76,53,0.134313,0.204120,0,2.970107,0.157227,4,9,488,25,1,2,21,69
203,222,0,5,0,0,0,16,4,0,0,9,3,0,0,4,0,1,1,1,0,10,1,26,23,0.001201,0.000436,0,4.271005,-0.251654,0,0,500,36,3,1,9,55
222,203,0,0,1,0,0,5,2,0,0,4,4,0,1,3,0,1,4,1,0,4,4,28,21,0.263676,0.558305,0,3.467347,0.139407,3,3,269,9,1,1,16,56
204,222,0,4,1,0,0,0,3,0,0,7,4,1,0,7,2,0,9,0,1,8,1,22,12,0.054886,0.063072,6,3.323824,0.426298,9,4,414,19,1,5,8,47
222,204,0,1,0,0,0,0,1,0,0,4,1,0,0,3,0,1,11,2,0,4,1,23,14,0.025352,0.032272,5,3.698813,-0.042823,9,8,215,11,0,0,10,47
205,222,0,0,0,0,2,0,8,0,1,8,8,1,0,19,0,3,5,1,0,5,0,25,20,0.000418,0.000227,0,4.685621,0.231172,0,0,373,18,1,1,12,42
222,205,0,0,0,0,1,0,4,0,0,11,7,3,0,10,0,3,2,2,0,7,0,44,34,0.004325,0.004315,0,4.635158,-0.139264,10,6,410,46,0,0,11,43
206,222,1,4,0,0,0,0,2,0,0,5,4,0,0,11,2,7,5,2,0,12,1,35,29,0.001313,0.000806,0,3.870561,-0.226528,1,0,383,28,0,2,15,46
222,206,0,3,0,0,0,2,4,0,0,10,5,0,0,7,1,2,6,0,1,12,4,60,41,0.011389,0.007375,0,3.666963,-0.020600,2,6,386,27,4,6,13,47
207,222,0,4,2,0,0,0,2,1,0,6,14,1,0,17,6,4,10,2,1,16,0,36,24,0.006706,0.007415,1,5.683759,-0.049183,0,2,617,32,1,1,20,59
222,207,0,4,1,0,0,0,2,0,0,1,2,0,0,3,1,1,1,1,0,5,1,42,30,0.034506,0.059554,2,5.014650,0.428991,5,0,321,19,1,0,15,59
208,222,0,2,3,0,1,1,2,0,0,8,5,0,0,2,0,2,5,0,0,9,1,33,27,0.003180,0.002735,0,2.857441,-0.140864,1,1,467,20,0,2,9,66
222,208,0,4,6,0,0,0,1,0,0,6,1,1,0,3,0,0,3,1,0,9,2,50,30,0.008811,0.002602,1,1.917769,0.072064,4,6,388,16,3,3,24,66
209,222,0,3,0,0,0,0,6,0,0,12,4,0,0,7,0,3,5,3,1,11,1,40,26,0.082032,0.080144,0,4.254374,0.044921,2,2,454,20,6,4,19,64
222,209,0,2,1,0,0,1,7,0,0,10,3,0,0,4,1,1,0,0,0,8,2,48,33,0.075250,0.015059,2,2.947151,0.034936,7,2,361,27,1,0,15,64
210,222,0,3,0,0,1,0,3,0,0,8,3,0,1,1,2,0,1,2,0,7,0,29,19,0.001252,0.001028,0,1.985501,0.044578,1,0,323,24,4,1,6,55
222,210,0,2,0,0,0,1,2,0,0,5,2,1,1,3,1,0,7,4,0,8,2,34,17,0.410008,0.489251,0,2.092457,-0.275374,3,7,391,12,1,4,21,55
211,222,0,11,6,0,0,1,1,0,0,10,4,0,0,3,3,3,6,0,0,15,7,34,22,0.012054,0.010024,2,2.466203,-0.178387,0,6,468,21,3,0,11,58
222,211,0,3,0,0,0,0,5,0,0,6,7,0,1,8,1,0,4,2,0,8,4,52,40,0.022826,0.021615,4,1.932801,-0.069198,3,7,450,30,5,5,23,57
212,222,0,6,0,0,1,5,0,0,0,4,9,0,0,22,5,6,4,0,0,10,4,42,36,0.008497,0.004469,0,3.316267,0.085512,0,0,499,31,1,1,10,43
222,212,0,3,1,0,0,4,2,0,0,6,5,0,0,5,1,0,5,2,0,12,9,39,29,0.049612,0.057124,0,3.094614,0.255545,3,4,342,27,2,4,9,44
213,222,0,7,1,0,0,0,0,0,0,11,7,1,3,7,0,3,4,3,0,14,2,38,26,0.132361,0.172382,1,2.574897,-0.318876,0,4,465,29,2,1,23,64
222,213,1,11,2,0,0,0,1,0,0,9,4,1,0,5,0,2,5,0,0,15,1,42,26,0.036283,0.050720,3,2.108326,-0.167998,4,6,432,34,2,2,15,65
214,222,0,14,0,0,0,1,0,0,0,5,3,0,0,2,0,1,0,1,0,3,1,34,21,0.119709,0.119532,0,3.916886,-0.137560,0,0,481,29,0,0,16,61
222,214,0,4,0,0,0,2,1,0,0,13,2,0,0,9,0,1,1,0,0,4,1,57,33,0.059721,0.070885,0,2.597285,0.109721,9,5,363,21,2,3,15,60
215,222,0,1,0,0,0,1,1,0,0,2,1,0,0,2,0,2,3,2,0,2,3,27,21,0.008925,0.009890,2,2.842113,-0.004893,3,4,302,11,1,0,14,52
222,215,0,8,1,0,0,5,2,0,0,5,4,0,0,3,1,0,1,1,0,11,2,47,32,0.039832,0.001305,2,3.116823,-0.108902,1,4,497,33,2,7,16,52
217,222,0,4,0,0,0,0,3,0,1,3,4,0,0,9,2,7,4,1,0,11,1,25,12,0.081351,0.054738,1,3.326564,-0.127309,3,4,609,32,0,2,35,66
222,217,0,4,0,0,0,0,0,0,0,4,0,0,0,2,2,1,5,3,0,1,0,54,31,0.036446,0.016661,2,2.456743,0.118304,5,4,230,10,0,0,12,65
218,222,0,19,0,0,0,0,3,0,0,6,11,0,0,30,2,1,9,1,0,15,2,37,25,0.017581,0.013818,0,3.853851,-0.197740,0,0,698,29,0,3,13,54
222,218,0,3,0,0,0,0,0,0,0,1,8,0,0,6,1,0,2,1,0,4,0,32,19,0.026879,0.014927,0,2.684302,0.255925,4,2,275,20,1,1,7,55
219,222,0,1,0,0,0,2,2,0,1,9,9,0,0,2,0,1,3,2,0,9,1,41,31,0.032321,0.029754,0,3.416370,-0.099889,3,1,387,19,1,0,20,56
222,219,0,1,0,0,0,0,7,0,0,5,6,0,0,9,4,2,5,1,0,9,4,52,40,0.005701,0.000855,3,3.149078,0.135728,3,7,487,27,1,2,15,56
220,222,0,5,0,0,0,0,1,0,0,4,10,0,0,11,2,3,6,1,0,9,1,45,36,0.007979,0.010419,0,3.547720,0.007466,0,0,431,23,5,1,18,52
222,220,0,6,1,0,0,1,2,0,0,9,6,0,0,10,1,1,6,2,0,7,4,70,61,0.015908,0.021042,0,2.920677,0.020077,1,6,437,35,1,1,13,53
200,223,0,6,0,0,0,0,1,0,0,4,7,1,0,1,1,1,6,0,0,0,1,42,29,0.016930,0.015302,1,6.792587,-0.275450,1,0,416,22,4,1,10,46
223,200,0,3,1,0,0,0,1,0,0,4,2,1,0,7,0,0,1,0,1,2,1,30,26,0.000255,0.000546,0,3.461852,-0.062360,5,5,365,28,1,7,6,47
201,223,0,2,0,0,0,0,1,1,0,16,5,0,0,1,1,2,5,0,0,2,0,28,23,0.002308,0.005740,1,4.778992,-0.290965,1,0,361,28,3,0,20,63
223,201,0,3,0,0,0,0,1,0,0,10,1,0,0,5,0,0,1,2,0,4,2,34,27,0.000919,0.000092,0,3.677706,-0.086720,7,11,344,22,1,3,13,62
203,223,0,3,0,0,0,1,4,0,0,6,1,0,0,8,1,0,2,0,0,3,4,41,29,0.254693,0.295412,0,5.162279,-0.066855,0,0,431,22,4,0,7,54
223,203,0,3,0,0,0,4,5,0,0,3,5,0,0,22,0,1,5,0,0,0,3,49,40,0.117363,0.205151,0,4.188052,0.040549,4,7,400,16,0,0,9,53
204,223,0,4,0,0,0,0,1,0,0,5,5,0,0,7,0,3,2,0,1,3,1,37,27,0.037994,0.053336,2,5.948464,-0.094700,1,5,352,14,4,2,9,48
223,204,0,7,0,0,0,0,0,1,0,8,9,2,0,25,1,8,7,3,0,8,1,35,30,0.000817,0.000873,1,6.640561,-0.144887,3,2,618,33,0,2,7,48
205,223,0,3,1,0,1,1,6,0,0,13,4,4,0,8,0,2,3,1,0,5,3,36,30,0.010597,0.011287,1,8.065030,-0.102118,1,0,592,52,0,3,9,54
223,205,0,3,0,0,0,0,2,0,0,14,4,0,0,11,2,2,4,0,0,2,0,39,23,0.022244,0.040150,1,3.247885,-0.074011,10,9,347,22,0,0,11,54
206,223,0,9,0,0,0,0,2,0,0,11,2,0,0,9,2,4,4,1,1,6,3,59,40,0.010019,0.006551,1,6.381335,0.377446,0,1,418,24,1,4,16,58
223,206,0,11,2,0,0,0,1,0,0,12,2,0,0,5,1,2,0,0,0,3,5,37,25,0.016690,0.018040,0,5.539724,-0.116051,2,5,455,23,1,2,14,59
207,223,0,3,0,0,0,0,6,0,0,7,10,0,0,21,2,2,3,0,3,5,1,45,43,0.000380,0.000000,2,6.473485,-0.216666,2,0,522,23,1,1,13,49
223,207,0,5,0,0,1,0,4,0,0,16,5,0,0,23,1,1,13,2,0,2,3,43,36,0.000384,0.000023,1,5.561096,-0.015838,7,7,434,20,1,0,5,49
208,223,0,2,0,0,0,0,2,0,0,5,9,0,0,2,0,0,0,0,0,2,3,42,32,0.020092,0.033532,3,5.896190,-0.232347,2,1,292,13,1,1,9,41
223,208,0,1,0,0,1,0,1,0,0,10,5,0,0,12,0,0,9,1,1,4,0,27,19,0.002521,0.002238,1,4.446573,-0.143896,6,6,441,32,0,3,5,41
209,223,0,3,0,0,0,0,2,0,0,3,6,1,0,0,1,4,2,2,0,1,1,27,24,0.003788,0.006257,0,4.852499,0.225211,0,1,387,13,14,3,14,54
223,209,0,4,1,0,0,1,4,0,0,7,5,1,0,9,0,1,4,0,0,3,2,37,26,0.008538,0.001869,0,4.897255,-0.039705,3,3,477,16,0,3,5,54
210,223,0,7,0,0,0,7,2,0,0,6,1,0,0,0,0,1,1,0,0,3,1,32,18,0.016855,0.002313,0,2.914712,0.020606,1,0,224,21,2,0,3,52
223,210,0,2,1,0,0,1,3,0,0,8,8,0,0,1,0,1,0,1,0,3,0,19,9,0.135441,0.150646,0,3.717530,-0.051543,3,6,301,12,0,1,21,52
211,223,0,7,1,0,0,0,2,0,0,4,3,1,0,14,5,7,5,0,1,4,1,34,26,0.024166,0.030377,1,5.343845,0.546329,1,1,496,24,3,0,10,43
223,211,0,4,0,0,0,0,1,0,0,6,2,2,0,7,0,1,3,0,0,0,3,23,20,0.000364,0.000079,0,4.660431,-0.193247,4,4,283,13,0,4,8,43
